"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"39545","Millicent Min, Girl Genius","Written as journal entries, eleven-year-old child prodigy Millicent Min records the highs and lows of the summer before her senior year in high school. They include a college poetry class and many attempts by her Chinese American parents and grandmother to give her a more ""normal"" childhood. This funny, heartwarming tale can be used for units on journal writing and Asian Americans.","Arthur A. Levine Books","2003",,,"Lisa Yee",,"3 thru 5, 6 thru 8","English","Realistic Fiction",,"Chinese/Chinese American","English-Language Arts/General","English-Language Arts/Writing",,
"39080","Million Dollar Shot, The","Eleven-year-old Eddie, who lives in a Louisiana trailer park with his widowed mother, gets a chance to win a million dollars by sinking a foul shot at the National Basketball Association finals.","Hyperion Press","1997",,,"Dan Gutman",,"3 thru 5, 6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"California Young Reader Medal"
"16528","Million Dots, A","With a million dots printed on its pages, the young reader can see what a million looks like in this large-format picture book. On each page Clements features a selected number and connects it to a numerical fact.","Simon & Schuster","2006",,,"Andrew Clements","Mike  Reed","K thru 2, 3 thru 5","English","Nonfiction","Picture Book",,"Number Sense","English-Language Arts/Writing, Mathematics","Math 2.NBT.1-9, Math 3.OA.1-9, Math 3.NBT.1-3, Math 3.MD.1-8, Math 4.OA.1-5, Math 4.NBT.1-6, Math 4.MD.1-7, Math 5.NBT.1-7",
"16342","Million Fish...More or Less, A","A young boy learns that the Bayou Clapateau is a very peculiar place. Here truth is often stretched and numbers are exaggerated. Soon he gets the chance to tell his own version of a fish-that-got-away tale. The full-color impressionistic illustrations depict the Bayou.","Alfred A. Knopf, Inc.","1992",,,"Patricia C. McKissack","Dena  Schutzer","3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Number Sense","English-Language Arts/Literary Elements, Mathematics","Math 5.NBT.1-7, Math 5.NF.1-7",
"16953","Millions to Measure","This is the third in the Discover More Books series of ""million dollar"" titles by Schwartz and Kellogg. This time Marvelosissimo the Magician explains the history and development of standard units of measure and shows how to calculate length, height, weight, and volume. This title includes ""Measuring and the Metric System."" California author.","HarperCollins","2003",,,"David M. Schwartz","Steven  Kellogg","3 thru 5","English","Nonfiction","Picture Book, Read Aloud",,"Measurement & Geometry (Geometry)","Mathematics","Math 1.MD.1-4, Math 2.MD.1-10, Math 3.MD.1-8, Math 4.MD.1-7, Math 5.MD.1-5",
"40814","Mine, All Mine: A Book About Pronouns","Ruth Heller provides a lesson on pronouns. Vivid double-page illustrations accompany rhyming text that covers demonstrative, personal, possessive, relative, and interrogative pronouns. This book provides an effective review of the use of pronouns for older students and may be used to introduce pronouns to younger students and English learners. See other titles in the “World of Language” series. California author–illustrator.","Turtleback Books","1999","1997",,"Ruth Heller","Ruth Heller","3 thru 5","English","Nonfiction, Poetry","Concept Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Writing, Literacy/Motivation",,
"16567","Minnie's Diner: A Multiplying Menu","This is a rhyming tale about brothers who, despite their father's instructions to finish their work before stopping to eat, forget about their chores on the farm when drawn to enjoy the good cooking at Minnie's Diner. Each one requests double what the brother ahead has ordered. Clear, cartoon-style gouache illustrations whimsically illustrate the farmyard and diner scenes.","Candlewick Press","2004",,,"Dayle Ann Dodds","John  Manders","K thru 2, 3 thru 5","English","Fiction in Verse","Picture Book, Read Aloud",,"Number Sense","English-Language Arts/Literary Elements, English-Language Arts/Vocabulary, English-Language Arts/Writing, Mathematics","Math K.CC.1-7, Math K.OA.1-5, Math 1.OA.1-8, Math 1.NBT.1-6, Math 2.OA.1-6, Math 2.NBT.1-9, Math 3.OA.1-9, Math 3.NBT.1-3, Math 4.OA.1-5, Math 4.NBT.1-6",
"37443","Minty: A Story of Young Harriet Tubman","This selection introduces African American Underground Railroad leader Harriet Tubman, offering a fictionalized account of her childhood on a Maryland plantation. Human rights violations against slaves are depicted in powerful text and artwork in pencil, colored pencil, and watercolors. California author.","Dial Books","1996",,,"Alan Schroeder","Jerry  Pinkney","3 thru 5","English","Biography/Autobiography, Historical Fiction","Picture Book","Black/African American","English-Language Arts/General","History/Social Science",,"Christopher Award, Coretta Scott King Illustrator Winner, Golden Kite Author Honor"
"39651","Miraculous Journey of Edward Tulane, The","Edward is an expensive and beautifully dressed china rabbit. His owner, Abilene, cherishes him. In an unfortunate accident, Edward falls into the ocean and is launched on a turbulent journey into the lives of several eccentric, well-developed characters. The journey ends happily. Enhanced by sepia-tone drawings and full-color plates. Recommended as a read-aloud.","Candlewick Press ","2006",,,"Kate DiCamillo","Bagram Ibatoulline","3 thru 5","English","Fantasy, Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"40573","Mirror","This wordless book contains two stories of two cultures. The stories are placed side by side, and they parallel a day in the life of two boys and their families: one in Australia and the other in Morocco. As the reader views the layered, three-dimensional collages, some of the cultural activities are similar, while others are distinctly different—for example, transportation, foods, markets, surrounding terrain, and clothing. Small window inserts add detail to this mirror story that ends with both boys enjoying their new purchases.","Candlewick Press","2010",,,"Jeannie Baker","Jeannie Baker","K thru 2, 3 thru 5","English","Realistic Fiction","Picture Book, Wordless Book","African, Australian","Diversity, Ethnic Studies, Geography, Global Social Institutions, Lifestyles Around the World","History/Social Science, World Language","Not Applicable, HSS 1.4",
"40610","Mirror Mirror: A Book of Reversible Verse","Author Marilyn Singer says, “We read most poems down a page. But what if we read them up? That’s the question I asked myself when I created the reverso.” She has taken 12 familiar fairy-tale characters and created reverse poems to show that there are two sides to every story. This is a unique and witty look at fairy tales and poetry, with two illustrations for each presentation. Use as a model text for student writing.","Dutton Juvenile","2010",,,"Marilyn Singer","Josée Massse","K thru 2, 3 thru 5","English","Fairy Tale, Poetry","Picture Book",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Writing",,
"2482","Misadventures of Maude March, The","After the death of their stern aunt, who raised them since they were orphaned, eleven-year-old Sallie and her fifteen-year-old sister escape their self-serving guardians and begin an adventure resembling those in the dime-store novels Sallie loves to read. This rollicking Wild West adventure is a wonderful read-aloud.","Yearling Books","2005",,,"Audrey Couloumbis",,"3 thru 5, 6 thru 8","English","Historical Fiction",,,"American History","History/Social Science","HSS 5.8, HSS 8.8",
"2128","Miss Bridie Chose a Shovel","Miss Bridie immigrates to America in 1856 and chooses to bring a shovel, which proves to be a useful tool throughout her life. She uses it diligently and finds work, marries, raises a family, improves her family’s farm, and eventually plants a tree in her husband’s memory. This is a lyrical tribute to hardworking immigrants. Woodcut illustrations provide additional details about the story’s setting.","Houghton Mifflin","2004",,,"Leslie Conner","Mary Azarian","3 thru 5","English","Historical Fiction","Picture Book, Read Aloud",,"Immigration/Migration","History/Social Science","HSS 3.3",
"16432","Miss Lady Bird's Wildflowers: How a First Lady Changed America","As the wife of President Lyndon Johnson, Lady Bird Johnson reminded citizens about the importance of conserving natural resources and promoted the beautification of cities and highways through the planting of wildflowers. The colorful gouache artwork provides a visual garden for children to explore. The book includes an identification key to the multitude of wildflowers depicted and an endnote on the Lady Bird Wildflower Center.","HarperCollins","2005",,,"Kathi Applet","Joy Fisher Hein","3 thru 5","English","Biography/Autobiography, Narrative Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","History/Social Science, Science","LS 3.3",
"38304","Miss Nelson Is Missing!","When Miss Nelson's class misbehaves, she disappears. She is replaced by the dreaded substitute, Miss Viola Swamp, the meanest teacher in the world. This and other Miss Nelson books are great to be read aloud, especially by substitute teachers.","Houghton Mifflin","1977",,,"Harry Allard","James  Marshall","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"38307","Miss Rumphius","Great-Aunt Alice Rumphius promises her grandfather that when she grows up she will live by the sea, visit faraway places, and do something to make the world more beautiful. She accomplishes the first two but is stumped by the third until she becomes the Lupine Lady.","Viking Press","1982",,,"Barbara Cooney","Barbara Cooney","K thru 2, 3 thru 5","English","Fiction","Picture Book",,"English-Language Arts/General","History/Social Science, Science","HSS K.1, LS 1.2, HSS 1.1, LS 2.2, HSS 1.4, HSS 2.1, HSS 2.5","National Book Award"
"40342","Miss Smith Under the Ocean","Miss Smith’s latest adventures unravel near the deep blue sea. Her “Incredible Storybook” awakens the Owl, the Pussycat, Moby Dick, Gulliver, various mermaids and pirates, along with an entire shipload of sea-faring characters from classic literature. As they board the Nautilus and encounter many mysteries of the deep, Miss Smith once again prevails in her mastery of all of the characters she has awakened with her storytelling. May be used with older students as a text-to-text connection. Illustrated with full-color digital artwork.","Dutton Children’s Books","2011",,,"Michael Garland","Michael Garland","K thru 2, 3 thru 5","English","Fantasy, Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
